ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Variant_Of
Ranochinambong-50_back-1,48741756909-242-0,Ranochinambong,50_back,ⁿdotrɛ-n,ⁿdotrɛ-n,ⁿd o t r ɛ n,,Shimelman2019,,false,
Ranochinambong-51_leg-1,48741756909-252-0,Ranochinambong,51_leg,ᵐbɘla-n,ᵐbɘla-n,ᵐb ɘ l a n,,Shimelman2019,,false,
Ranochinambong-52_blood-1,48741756909-261-0,Ranochinambong,52_blood,hra,hra,h r a,,Shimelman2019,,false,
Ranochinambong-53_bone-1,48741756909-262-0,Ranochinambong,53_bone,ʧi-n,ʧi-n,ʧ i n,,Shimelman2019,,false,
Ranochinambong-54_skin-1,48741756909-263-0,Ranochinambong,54_skin,nɛ-vɛlɛvʉlʉ-n,nɛ-vɛlɛvʉlʉ-n,n ɛ v ɛ l ɛ v ʉ l ʉ n,,Shimelman2019,,false,
Ranochinambong-55_belly-1,48741756909-271-0,Ranochinambong,55_belly,ⁿdupai-n,ⁿdupai-n,ⁿd u p a i n,,Shimelman2019,,false,
Ranochinambong-56_intestines-1,48741756909-272-0,Ranochinambong,56_intestines,ʧinɛ-n,ʧinɛ-n,ʧ i n ɛ n,,Shimelman2019,,false,
Ranochinambong-57_breast-1,48741756909-274-0,Ranochinambong,57_breast,ne-su-n,ne-su-n,n e s u n,,Shimelman2019,,false,
Ranochinambong-58_liver-1,48741756909-284-0,Ranochinambong,58_liver,nɛ-rɛ-n,nɛ-rɛ-n,n ɛ r ɛ n,,Shimelman2019,,false,
Ranochinambong-59_dog-1,48741756909-312-0,Ranochinambong,59_dog,ᵑgəli,ᵑgəli,ᵑg ə l i,,Shimelman2019,,false,
Ranochinambong-60_bird-1,48741756909-321-0,Ranochinambong,60_bird,nɪ-mɪn,nɪ-mɪn,n ɪ m ɪ n,,Shimelman2019,,false,
Ranochinambong-61_fish-1,48741756909-324-0,Ranochinambong,61_fish,na-msal,na-msal,n a ms a l,,Shimelman2019,,false,
Ranochinambong-62_snake-1,48741756909-341-0,Ranochinambong,62_snake,nə-mʷɛt,nə-mʷɛt,n ə mʷ ɛ t,,Shimelman2019,,false,
Ranochinambong-63_worm-1,48741756909-342-0,Ranochinambong,63_worm,ⁿdoto,ⁿdoto,ⁿd o t o,,Shimelman2019,,false,
Ranochinambong-64_louse-1,48741756909-343-0,Ranochinambong,64_louse,na-ut,na-ut,n a u t,,Shimelman2019,,false,
Ranochinambong-65_rat-1,48741756909-345-0,Ranochinambong,65_rat,na-rive,na-rive,n a r i v e,,Shimelman2019,,false,
Ranochinambong-66_spider-1,48741756909-349-0,Ranochinambong,66_spider,ne-la,ne-la,n e l a,,Shimelman2019,,false,
Ranochinambong-67_mosquito-1,48741756909-352-0,Ranochinambong,67_mosquito,nom,nom,n o m,,Shimelman2019,,false,
Ranochinambong-68_egg-1,48741756909-381-0,Ranochinambong,68_egg,rulu-n,rulu-n,r u l u n,,Shimelman2019,,false,
Ranochinambong-69_tail-1,48741756909-383-0,Ranochinambong,69_tail,no-lolaɛ-n,no-lolaɛ-n,n o l o l a ɛ n,,Shimelman2019,,false,
Ranochinambong-70_wing-1,48741756909-384-0,Ranochinambong,70_wing,na-ᵐbɛ-n,na-ᵐbɛ-n,n a ᵐb ɛ n,,Shimelman2019,,false,
Ranochinambong-71_feather-1,48741756909-385-0,Ranochinambong,71_feather,mowɛ-n,mowɛ-n,m o w ɛ n,,Shimelman2019,,false,
Ranochinambong-72_man-1,48741756909-402-0,Ranochinambong,72_man,norman,norman,n o r m a n,,Shimelman2019,,false,
Ranochinambong-73_woman-1,48741756909-403-0,Ranochinambong,73_woman,nɪ-vsevin,nɪ-vsevin,n ɪ vs e v i n,,Shimelman2019,,false,
Ranochinambong-74_child-1,48741756909-405-0,Ranochinambong,74_child,ᵐbʷɛpɛriŋ,ᵐbʷɛpɛriŋ,ᵐbʷ ɛ p ɛ r i ŋ,,Shimelman2019,,false,
Ranochinambong-75_name-1,48741756909-410-0,Ranochinambong,75_name,nɪ-sɛ-m,nɪ-sɛ-m,n ɪ s ɛ m,,Shimelman2019,,false,
Ranochinambong-76_mother-1,48741756909-431-0,Ranochinambong,76_mother,mɪrɛ-n,mɪrɛ-n,m ɪ r ɛ n,,Shimelman2019,,false,
Ranochinambong-77_father-1,48741756909-432-0,Ranochinambong,77_father,tɛte,tɛte,t ɛ t e,,Shimelman2019,,false,
Ranochinambong-78_husband-1,48741756909-435-0,Ranochinambong,78_husband,ⁿdewan sɛ-n,ⁿdewan sɛ-n,ⁿd e w a n + s ɛ n,,Shimelman2019,,false,
Ranochinambong-79_wife-1,48741756909-436-0,Ranochinambong,79_wife,nɪvsɛn so-k,nɪvsɛn so-k,n ɪ vs ɛ n + s o k,,Shimelman2019,,false,
Ranochinambong-80_day-1,48741756909-501-0,Ranochinambong,80_day,mʷirɪn,mʷirɪn,mʷ i r ɪ n,,Shimelman2019,,false,
Ranochinambong-81_night-1,48741756909-502-0,Ranochinambong,81_night,muɸoŋ,muɸoŋ,m u ɸ o ŋ,,Shimelman2019,,false,
Ranochinambong-82_moon-1,48741756909-512-0,Ranochinambong,82_moon,na-vʉl,na-vʉl,n a v ʉ l,,Shimelman2019,,false,
Ranochinambong-83_star-1,48741756909-513-0,Ranochinambong,83_star,nə-mʧu,nə-mʧu,n ə m ʧ u,,Shimelman2019,,false,
Ranochinambong-84_sky-1,48741756909-515-0,Ranochinambong,84_sky,ᵐbakrin,ᵐbakrin,ᵐb a k r i n,,Shimelman2019,,false,
Ranochinambong-85_water-1,48741756909-521-0,Ranochinambong,85_water,nuɔ,nuɔ,n u ɔ,,Shimelman2019,,false,
Ranochinambong-86_lake-1,48741756909-523-0,Ranochinambong,86_lake,lalɛp,lalɛp,l a l ɛ p,,Shimelman2019,,false,
Ranochinambong-87_sea-1,48741756909-524-0,Ranochinambong,87_sea,ⁿdes,ⁿdes,ⁿd e s,,Shimelman2019,,false,
Ranochinambong-88_fire-1,48741756909-541-0,Ranochinambong,88_fire,na-mbə,na-mbə,n a m b ə,,Shimelman2019,,false,
Ranochinambong-89_smoke-1,48741756909-542-0,Ranochinambong,89_smoke,nosnin,nosnin,n o s n i n,,Shimelman2019,,false,
Ranochinambong-90_ash-1,48741756909-543-0,Ranochinambong,90_ash,mɛsjʉ,mɛsjʉ,m ɛ s j ʉ,,Shimelman2019,,false,
Ranochinambong-91_stone-1,48741756909-551-0,Ranochinambong,91_stone,nɪ-βɪt,nɪ-βɪt,n ɪ β ɪ t,,Shimelman2019,,false,
Ranochinambong-92_earthsoil-1,48741756909-552-0,Ranochinambong,92_earthsoil,ⁿdan,ⁿdan,ⁿd a n,,Shimelman2019,,false,
Ranochinambong-93_dust-1,48741756909-553-0,Ranochinambong,93_dust,ᵐbʷetimau,ᵐbʷetimau,ᵐbʷ e t i m a u,,Shimelman2019,,false,
Ranochinambong-94_sand-1,48741756909-554-0,Ranochinambong,94_sand,ⁿdɪpʷenan,ⁿdɪpʷenan,ⁿd ɪ pʷ e n a n,,Shimelman2019,,false,
Ranochinambong-95_rain-1,48741756909-581-0,Ranochinambong,95_rain,na-us,na-us,n a u s,,Shimelman2019,,false,
Ranochinambong-96_cloud-1,48741756909-584-0,Ranochinambong,96_cloud,na-ᵐboro,na-ᵐboro,n a ᵐb o r o,,Shimelman2019,,false,
Ranochinambong-97_wind-1,48741756909-585-0,Ranochinambong,97_wind,lɪŋ,lɪŋ,l ɪ ŋ,,Shimelman2019,,false,
Ranochinambong-98_thunder-1,48741756909-592-0,Ranochinambong,98_thunder,ᵐbɛlvɛɾe,ᵐbɛlvɛɾe,ᵐb ɛ l v ɛ ɾ e,,Shimelman2019,,false,
Ranochinambong-99_lightning-1,48741756909-593-0,Ranochinambong,99_lightning,na-βili,na-βili,n a β i l i,,Shimelman2019,,false,
Ranochinambong-100_meatflesh-1,48741756909-603-0,Ranochinambong,100_meatflesh,ni-viso-n,ni-viso-n,n i v i s o n,,Shimelman2019,,false,
Ranochinambong-101_fruit-1,48741756909-609-0,Ranochinambong,101_fruit,no-wain,no-wain,n o w a i n,,Shimelman2019,,false,
Ranochinambong-102_woodsforest-1,48741756909-622-0,Ranochinambong,102_woodsforest,nɛ-tɘɾa,nɛ-tɘɾa,n ɛ t ɘ ɾ a,,Shimelman2019,,false,
Ranochinambong-103_root-1,48741756909-624-0,Ranochinambong,103_root,lapʷɛ-n,lapʷɛ-n,l a pʷ ɛ n,,Shimelman2019,,false,
Ranochinambong-104_branch-1,48741756909-625-0,Ranochinambong,104_branch,rɛŋsi-n,rɛŋsi-n,r ɛ ŋs i n,,Shimelman2019,,false,
Ranochinambong-105_leaf-1,48741756909-626-0,Ranochinambong,105_leaf,roin,roin,r o i n,,Shimelman2019,,false,
Ranochinambong-106_wood-1,48741756909-628-0,Ranochinambong,106_wood,na-i,na-i,n a i,,Shimelman2019,,false,
Ranochinambong-107_grass-1,48741756909-631-0,Ranochinambong,107_grass,na-mus,na-mus,n a m u s,,Shimelman2019,,false,
Ranochinambong-109_thatchroof-1,48741756909-633-0,Ranochinambong,109_thatchroof,ni-at,ni-at,n i a t,,Shimelman2019,,false,
Ranochinambong-110_house-1,48741756909-651-0,Ranochinambong,110_house,na-im,na-im,n a i m,,Shimelman2019,,false,
Ranochinambong-111_rope-1,48741756909-662-0,Ranochinambong,111_rope,ⁿdɛl,ⁿdɛl,ⁿd ɛ l,,Shimelman2019,,false,
Ranochinambong-112_roadpath-1,48741756909-681-0,Ranochinambong,112_roadpath,sɛlɛ,sɛlɛ,s ɛ l ɛ,,Shimelman2019,,false,
Ranochinambong-113_black-1,48741756909-701-0,Ranochinambong,113_black,mi-motmot,mi-motmot,m i m o t m o t,,Shimelman2019,,false,
Ranochinambong-114_white-1,48741756909-702-0,Ranochinambong,114_white,mu-wis,mu-wis,m u w i s,,Shimelman2019,,false,
Ranochinambong-115_red-1,48741756909-703-0,Ranochinambong,115_red,mi-veŋ,mi-veŋ,m i v e ŋ,,Shimelman2019,,false,
Ranochinambong-118_big-1,48741756909-711-0,Ranochinambong,118_big,-lɛɸ,-lɛɸ,l ɛ ɸ,,Shimelman2019,,false,
Ranochinambong-119_small-1,48741756909-717-0,Ranochinambong,119_small,-wɛlele,-wɛlele,w ɛ l e l e,,Shimelman2019,,false,
Ranochinambong-120_sharp-1,48741756909-741-0,Ranochinambong,120_sharp,mu-so,mu-so,m u s o,,Shimelman2019,,false,
Ranochinambong-121_bluntdull-1,48741756909-742-0,Ranochinambong,121_bluntdull,-muŋol,-muŋol,m u ŋ o l,,Shimelman2019,,false,
Ranochinambong-122_shyashamed-1,48741756909-749-0,Ranochinambong,122_shyashamed,mu-manun,mu-manun,m u m a n u n,,Shimelman2019,,false,
Ranochinambong-123_old-1,48741756909-752-0,Ranochinambong,123_old,mʷi-taɾa,mʷi-taɾa,mʷ i t a ɾ a,,Shimelman2019,,false,
Ranochinambong-124_painfulsick-1,48741756909-763-0,Ranochinambong,124_painfulsick,mi-mse,mi-mse,m i ms e,,Shimelman2019,,false,
Ranochinambong-125_good-1,48741756909-771-0,Ranochinambong,125_good,mʷi-rɛs,mʷi-rɛs,mʷ i r ɛ s,,Shimelman2019,,false,
Ranochinambong-126_bad-1,48741756909-772-0,Ranochinambong,126_bad,mʷi-siʧ,mʷi-siʧ,mʷ i s i ʧ,,Shimelman2019,,false,
Ranochinambong-127_correcttrue-1,48741756909-773-0,Ranochinambong,127_correcttrue,mu-vorotun,mu-vorotun,m u v o r o t u n,,Shimelman2019,,false,
Ranochinambong-128_dirty-1,48741756909-777-0,Ranochinambong,128_dirty,mu-poroporo,mu-poroporo,m u p o r o p o r o,,Shimelman2019,,false,
Ranochinambong-129_rotten-1,48741756909-780-0,Ranochinambong,129_rotten,mi-motmot,mi-motmot,m i m o t m o t,,Shimelman2019,,false,
Ranochinambong-130_heavy-1,48741756909-786-0,Ranochinambong,130_heavy,mu-roʷ,mu-roʷ,m u r oʷ,,Shimelman2019,,false,
Ranochinambong-131_far-1,48741756909-788-0,Ranochinambong,131_far,-aso,-aso,a s o,,Shimelman2019,,false,
Ranochinambong-132_near-1,48741756909-789-0,Ranochinambong,132_near,-mori,-mori,m o r i,,Shimelman2019,,false,
Ranochinambong-133_cold-1,48741756909-792-0,Ranochinambong,133_cold,-namlas,-namlas,n a m l a s,,Shimelman2019,,false,
Ranochinambong-134_dry-1,48741756909-793-0,Ranochinambong,134_dry,-mimɛs,-mimɛs,m i m ɛ s,,Shimelman2019,,false,
Ranochinambong-135_wet-1,48741756909-794-0,Ranochinambong,135_wet,-mimim,-mimim,m i m i m,,Shimelman2019,,false,
Ranochinambong-136_new-1,48741756909-798-0,Ranochinambong,136_new,mi-mɛre,mi-mɛre,m i m ɛ r e,,Shimelman2019,,false,
Ranochinambong-138_come-1,48741756909-802-0,Ranochinambong,138_come,kuɪ-me,kuɪ-me,k u ɪ m e,,Shimelman2019,,false,
Ranochinambong-139_walk-1,48741756909-803-0,Ranochinambong,139_walk,-mɛlɛ,-mɛlɛ,m ɛ l ɛ,,Shimelman2019,,false,
Ranochinambong-140_stand-1,48741756909-811-0,Ranochinambong,140_stand,kuo-tuɾu,kuo-tuɾu,k u o t u ɾ u,,Shimelman2019,,false,
Ranochinambong-141_sit-1,48741756909-812-0,Ranochinambong,141_sit,ku-lek,ku-lek,k u l e k,,Shimelman2019,,false,
Ranochinambong-142_fall-1,48741756909-813-0,Ranochinambong,142_fall,mi-t͡sʉ,mi-t͡sʉ,m i t͡s ʉ,,Shimelman2019,,false,
Ranochinambong-144_turn-1,48741756909-815-0,Ranochinambong,144_turn,ku-rori,ku-rori,k u r o r i,,Shimelman2019,,false,
Ranochinambong-145_climb-1,48741756909-818-0,Ranochinambong,145_climb,hu-sa,hu-sa,h u s a,,Shimelman2019,,false,
Ranochinambong-146_swim-1,48741756909-821-0,Ranochinambong,146_swim,kue-loŋ,kue-loŋ,k u e l o ŋ,,Shimelman2019,,false,
Ranochinambong-147_flyverb-1,48741756909-822-0,Ranochinambong,147_flyverb,mu-ro,mu-ro,m u r o,,Shimelman2019,,false,
Ranochinambong-148_throw-1,48741756909-826-0,Ranochinambong,148_throw,kuo-wɛʧeni,kuo-wɛʧeni,k u o w ɛ ʧ e n i,,Shimelman2019,,false,
Ranochinambong-149_hide-1,48741756909-827-0,Ranochinambong,149_hide,kue-silβani,kue-silβani,k u e s i l β a n i,,Shimelman2019,,false,
Ranochinambong-150_eat-1,48741756909-831-0,Ranochinambong,150_eat,ku-ain,ku-ain,k u a i n,,Shimelman2019,,false,
Ranochinambong-151_drink-1,48741756909-832-0,Ranochinambong,151_drink,kuɛ-mini,kuɛ-mini,k u ɛ m i n i,,Shimelman2019,,false,
Ranochinambong-152_yawn-1,48741756909-836-0,Ranochinambong,152_yawn,ku-mɛnɪma,ku-mɛnɪma,k u m ɛ n ɪ m a,,Shimelman2019,,false,
Ranochinambong-153_spit-1,48741756909-837-0,Ranochinambong,153_spit,kuɛ-ltʉ,kuɛ-ltʉ,k u ɛ l t ʉ,,Shimelman2019,,false,
Ranochinambong-154_dream-1,48741756909-840-0,Ranochinambong,154_dream,poɾpoɾo,poɾpoɾo,p o ɾ p o ɾ o,,Shimelman2019,,false,
Ranochinambong-154_dream-2,48741756909-840-0,Ranochinambong,154_dream,-matuɾ poɾpoɾo,-matuɾ poɾpoɾo,m a t u ɾ + p o ɾ p o ɾ o,,Shimelman2019,,false,Ranochinambong-154_dream-1
Ranochinambong-155_sleep-1,48741756909-841-0,Ranochinambong,155_sleep,ku-matuɾ,ku-matuɾ,k u m a t u ɾ,,Shimelman2019,,false,
Ranochinambong-156_live-1,48741756909-842-0,Ranochinambong,156_live,mi-mauɾu,mi-mauɾu,m i m a u ɾ u,,Shimelman2019,,false,
Ranochinambong-157_die-1,48741756909-843-0,Ranochinambong,157_die,mi-mɪt͡s,mi-mɪt͡s,m i m ɪ t͡s,,Shimelman2019,,false,
Ranochinambong-158_kill-1,48741756909-844-0,Ranochinambong,158_kill,kuo-rɛʧ-bini,kuo-rɛʧ-bini,k u o r ɛ ʧ b i n i,,Shimelman2019,,false,
Ranochinambong-159_see-1,48741756909-851-0,Ranochinambong,159_see,ku-lesi,ku-lesi,k u l e s i,,Shimelman2019,,false,
Ranochinambong-160_hear-1,48741756909-852-0,Ranochinambong,160_hear,ku-ore,ku-ore,k u o r e,,Shimelman2019,,false,
Ranochinambong-161_sniffsmell-1,48741756909-854-0,Ranochinambong,161_sniffsmell,mɛ-tɛn,mɛ-tɛn,m ɛ t ɛ n,,Shimelman2019,,false,
Ranochinambong-162_laugh-1,48741756909-858-0,Ranochinambong,162_laugh,ko-mɛn,ko-mɛn,k o m ɛ n,,Shimelman2019,,false,
Ranochinambong-163_cry-1,48741756909-859-0,Ranochinambong,163_cry,ku-tɪŋ,ku-tɪŋ,k u t ɪ ŋ,,Shimelman2019,,false,
Ranochinambong-164_blow-1,48741756909-867-0,Ranochinambong,164_blow,mʷi-sɛɾe,mʷi-sɛɾe,mʷ i s ɛ ɾ e,,Shimelman2019,,false,
Ranochinambong-165_burn-1,48741756909-868-0,Ranochinambong,165_burn,mʷ-ɪn,mʷ-ɪn,mʷ ɪ n,,Shimelman2019,,false,
Ranochinambong-166_sew-1,48741756909-874-0,Ranochinambong,166_sew,kuo-reri,kuo-reri,k u o r e r i,,Shimelman2019,,false,
Ranochinambong-167_pound-1,48741756909-880-0,Ranochinambong,167_pound,kuo-rɛʧi,kuo-rɛʧi,k u o r ɛ ʧ i,,Shimelman2019,,false,
Ranochinambong-168_hit-1,48741756909-881-0,Ranochinambong,168_hit,kuo-rɛt͡si,kuo-rɛt͡si,k u o r ɛ t͡s i,,Shimelman2019,,false,
Ranochinambong-169_cut-1,48741756909-887-0,Ranochinambong,169_cut,ku-tai,ku-tai,k u t a i,,Shimelman2019,,false,
Ranochinambong-170_split-1,48741756909-888-0,Ranochinambong,170_split,ku-taukari,ku-taukari,k u t a u k a r i,,Shimelman2019,,false,
Ranochinambong-171_dig-1,48741756909-889-0,Ranochinambong,171_dig,kui-βeʧi,kui-βeʧi,k u i β e ʧ i,,Shimelman2019,,false,
Ranochinambong-173_hold-1,48741756909-893-0,Ranochinambong,173_hold,ku-tortotoni,ku-tortotoni,k u t o r t o t o n i,,Shimelman2019,,false,
Ranochinambong-174_fear-1,48741756909-895-0,Ranochinambong,174_fear,mɪ-mɪto,mɪ-mɪto,m ɪ m ɪ t o,,Shimelman2019,,false,
Ranochinambong-175_count-1,48741756909-896-0,Ranochinambong,175_count,-βe,-βe,β e,,Shimelman2019,,false,
Ranochinambong-177_vomit-1,48741756909-900-0,Ranochinambong,177_vomit,kuo-lu,kuo-lu,k u o l u,,Shimelman2019,,false,
Ranochinambong-179_squeeze-1,48741756909-902-0,Ranochinambong,179_squeeze,kuo-wisi,kuo-wisi,k u o w i s i,,Shimelman2019,,false,
Ranochinambong-180_swell-1,48741756909-903-0,Ranochinambong,180_swell,mu-sol,mu-sol,m u s o l,,Shimelman2019,,false,
Ranochinambong-181_say-1,48741756909-904-0,Ranochinambong,181_say,go-wurai,go-wurai,g o w u r a i,,Shimelman2019,,false,
Ranochinambong-182_scratch-1,48741756909-905-0,Ranochinambong,182_scratch,kuo-rsi,kuo-rsi,k u o rs i,,Shimelman2019,,false,
Ranochinambong-183_stab-1,48741756909-906-0,Ranochinambong,183_stab,kuo-ʧuʧi,kuo-ʧuʧi,k u o ʧ u ʧ i,,Shimelman2019,,false,
Ranochinambong-184_buy-1,48741756909-912-0,Ranochinambong,184_buy,kuo-wuli,kuo-wuli,k u o w u l i,,Shimelman2019,,false,
Ranochinambong-185_steal-1,48741756909-913-0,Ranochinambong,185_steal,kuma-vanai,kuma-vanai,k u m a v a n a i,,Shimelman2019,,false,
Ranochinambong-186_plant-1,48741756909-918-0,Ranochinambong,186_plant,kuo-luwi,kuo-luwi,k u o l u w i,,Shimelman2019,,false,
Ranochinambong-188_shoot-1,48741756909-940-0,Ranochinambong,188_shoot,kuo-lue,kuo-lue,k u o l u e,,Shimelman2019,,false,
Ranochinambong-190_open-1,48741756909-962-0,Ranochinambong,190_open,kuɛ-βe,kuɛ-βe,k u ɛ β e,,Shimelman2019,,false,
Uripivtautuvillage-0_one-1,48741757609-1-0,Uripivtautuvillage,0_one,sansan,sansan,s a ns a n,,Shimelman2019,,false,
Uripivtautuvillage-1_two-1,48741757609-2-0,Uripivtautuvillage,1_two,o-ru,o-ru,o r u,,Shimelman2019,,false,
Uripivtautuvillage-2_three-1,48741757609-3-0,Uripivtautuvillage,2_three,ɛ-tɛl,ɛ-tɛl,ɛ t ɛ l,,Shimelman2019,,false,
Uripivtautuvillage-3_four-1,48741757609-4-0,Uripivtautuvillage,3_four,awɛt͡s,awɛt͡s,a w ɛ t͡s,,Shimelman2019,,false,
Uripivtautuvillage-4_five-1,48741757609-5-0,Uripivtautuvillage,4_five,elim,elim,e l i m,,Shimelman2019,,false,
Uripivtautuvillage-5_six-1,48741757609-6-0,Uripivtautuvillage,5_six,o-won,o-won,o w o n,,Shimelman2019,,false,
Uripivtautuvillage-6_seven-1,48741757609-7-0,Uripivtautuvillage,6_seven,e-put,e-put,e p u t,,Shimelman2019,,false,
Uripivtautuvillage-7_eight-1,48741757609-8-0,Uripivtautuvillage,7_eight,ɛ-wɛl,ɛ-wɛl,ɛ w ɛ l,,Shimelman2019,,false,
Uripivtautuvillage-8_nine-1,48741757609-9-0,Uripivtautuvillage,8_nine,ɛ-siu,ɛ-siu,ɛ s i u,,Shimelman2019,,false,
Uripivtautuvillage-9_ten-1,48741757609-10-0,Uripivtautuvillage,9_ten,asiŋaol,asiŋaol,a s i ŋ a o l,,Shimelman2019,,false,
Uripivtautuvillage-14_year-1,48741757609-51-0,Uripivtautuvillage,14_year,sia,sia,s i a,,Shimelman2019,,false,
Uripivtautuvillage-15_right-1,48741757609-81-0,Uripivtautuvillage,15_right,ni-matur,ni-matur,n i m a t u r,,Shimelman2019,,false,
Uripivtautuvillage-16_left-1,48741757609-82-0,Uripivtautuvillage,16_left,ni-mair,ni-mair,n i m a i r,,Shimelman2019,,false,
Uripivtautuvillage-17_i-1,48741757609-101-0,Uripivtautuvillage,17_i,nɔ,nɔ,n ɔ,,Shimelman2019,,false,
Uripivtautuvillage-18_weallexcl-1,48741757609-102-0,Uripivtautuvillage,18_weallexcl,kɛm kabʷɔ,kɛm kabʷɔ,k ɛ m + k a bʷ ɔ,,Shimelman2019,,false,
Uripivtautuvillage-19_webothincl-1,48741757609-102-1,Uripivtautuvillage,19_webothincl,kɛru,kɛru,k ɛ r u,,Shimelman2019,,false,
Uripivtautuvillage-20_webothexcl-1,48741757609-102-2,Uripivtautuvillage,20_webothexcl,kɛmru kopɔ,kɛmru kopɔ,k ɛ m r u + k o p ɔ,,Shimelman2019,,false,
Uripivtautuvillage-21_weallincl-1,48741757609-102-3,Uripivtautuvillage,21_weallincl,kɛr,kɛr,k ɛ r,,Shimelman2019,,false,
Uripivtautuvillage-22_thou-1,48741757609-104-0,Uripivtautuvillage,22_thou,nik,nik,n i k,,Shimelman2019,,false,
Uripivtautuvillage-23_youboth-1,48741757609-105-0,Uripivtautuvillage,23_youboth,kami kopɔ,kami kopɔ,k a m i + k o p ɔ,,Shimelman2019,,false,
Uripivtautuvillage-24_youall-1,48741757609-105-2,Uripivtautuvillage,24_youall,kamru oru,kamru oru,k a m r u + o r u,,Shimelman2019,,false,
Uripivtautuvillage-25_heshe-1,48741757609-106-0,Uripivtautuvillage,25_heshe,nir,nir,n i r,,Shimelman2019,,false,
Uripivtautuvillage-26_theyall-1,48741757609-107-0,Uripivtautuvillage,26_theyall,nir kopɔ,nir kopɔ,n i r + k o p ɔ,,Shimelman2019,,false,
Uripivtautuvillage-27_theyboth-1,48741757609-107-2,Uripivtautuvillage,27_theyboth,noru,noru,n o r u,,Shimelman2019,,false,
Uripivtautuvillage-28_nonot-1,48741757609-112-0,Uripivtautuvillage,28_nonot,ɛ-ʧige,ɛ-ʧige,ɛ ʧ i g e,,Shimelman2019,,false,
Uripivtautuvillage-29_what-1,48741757609-121-0,Uripivtautuvillage,29_what,ⁿʧe,ⁿʧe,ⁿʧ e,,Shimelman2019,,false,
Uripivtautuvillage-30_who-1,48741757609-122-0,Uripivtautuvillage,30_who,se,se,s e,,Shimelman2019,,false,
Uripivtautuvillage-31_where-1,48741757609-123-0,Uripivtautuvillage,31_where,ambɛ,ambɛ,a m b ɛ,,Shimelman2019,,false,
Uripivtautuvillage-32_when-1,48741757609-124-0,Uripivtautuvillage,32_when,sueliŋ,sueliŋ,s u e l i ŋ,,Shimelman2019,,false,
Uripivtautuvillage-33_how-1,48741757609-125-0,Uripivtautuvillage,33_how,hɛrpese,hɛrpese,h ɛ r p e s e,,Shimelman2019,,false,
Uripivtautuvillage-34_this-1,48741757609-131-0,Uripivtautuvillage,34_this,niel,niel,n i e l,,Shimelman2019,,false,
Uripivtautuvillage-35_that-1,48741757609-132-0,Uripivtautuvillage,35_that,nokwan,nokwan,n o kw a n,,Shimelman2019,,false,
Uripivtautuvillage-36_above-1,48741757609-138-0,Uripivtautuvillage,36_above,-mare,-mare,m a r e,,Shimelman2019,,false,
Uripivtautuvillage-37_below-1,48741757609-139-0,Uripivtautuvillage,37_below,-meluɛn,-meluɛn,m e l u ɛ n,,Shimelman2019,,false,
Uripivtautuvillage-38_ininside-1,48741757609-141-0,Uripivtautuvillage,38_ininside,-loloim,-loloim,l o l o i m,,Shimelman2019,,false,
Uripivtautuvillage-39_head-1,48741757609-201-0,Uripivtautuvillage,39_head,ᵐbatu-n,ᵐbatu-n,ᵐb a t u n,,Shimelman2019,,false,
Uripivtautuvillage-40_hair-1,48741757609-205-0,Uripivtautuvillage,40_hair,ron,ron,r o n,,Shimelman2019,,false,
Uripivtautuvillage-42_nose-1,48741757609-212-0,Uripivtautuvillage,42_nose,ᵑgunsi-n,ᵑgunsi-n,ᵑg u ns i n,,Shimelman2019,,false,
Uripivtautuvillage-43_ear-1,48741757609-213-0,Uripivtautuvillage,43_ear,ᵐborɔ-n,ᵐborɔ-n,ᵐb o r ɔ n,,Shimelman2019,,false,
Uripivtautuvillage-44_mouth-1,48741757609-221-0,Uripivtautuvillage,44_mouth,ʧiŋɔ-n,ʧiŋɔ-n,ʧ i ŋ ɔ n,,Shimelman2019,,false,
Uripivtautuvillage-45_tongue-1,48741757609-223-0,Uripivtautuvillage,45_tongue,nɛ-mɛ-n,nɛ-mɛ-n,n ɛ m ɛ n,,Shimelman2019,,false,
Uripivtautuvillage-46_tooth-1,48741757609-224-0,Uripivtautuvillage,46_tooth,liwɛ-n,liwɛ-n,l i w ɛ n,,Shimelman2019,,false,
Uripivtautuvillage-47_hand-1,48741757609-231-0,Uripivtautuvillage,47_hand,neurɛ-n,neurɛ-n,n e u r ɛ n,,Shimelman2019,,false,
Uripivtautuvillage-48_shoulder-1,48741757609-233-0,Uripivtautuvillage,48_shoulder,ᵐbɛrpari-n,ᵐbɛrpari-n,ᵐb ɛ r p a r i n,,Shimelman2019,,false,
Uripivtautuvillage-49_neck-1,48741757609-241-0,Uripivtautuvillage,49_neck,no-wɛ-n,no-wɛ-n,n o w ɛ n,,Shimelman2019,,false,
Uripivtautuvillage-50_back-1,48741757609-242-0,Uripivtautuvillage,50_back,ⁿdao-n,ⁿdao-n,ⁿd a o n,,Shimelman2019,,false,
Uripivtautuvillage-51_leg-1,48741757609-252-0,Uripivtautuvillage,51_leg,ᵐbila-n,ᵐbila-n,ᵐb i l a n,,Shimelman2019,,false,
